"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-1"	"nama:na"	"74-J-10-4"	"74"	"J"	"10"	"4"	102	"Training"	7	6	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"pa:kaka"	"86-C-30-1"	"86"	"C"	"30"	"1"	103	"Training"	7	7	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"nama:na"	"86-J-0-1"	"86"	"J"	"0"	"1"	104	"Training"	7	8	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"nama:na"	"7-J-10-4"	"7"	"J"	"10"	"4"	105	"Training"	7	9	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"pa:kaka"	"94-C-20-2"	"94"	"C"	"20"	"2"	106	"Training"	7	10	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"pa:kaka"	"84-C-20-2"	"84"	"C"	"20"	"2"	107	"Training"	7	11	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"pa:kaka"	"144-C-30-3"	"144"	"C"	"30"	"3"	108	"Training"	7	12	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"pa:kaka"	"74-C-20-4"	"74"	"C"	"20"	"4"	109	"Training"	7	13	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"144-J-10-3"	"144"	"J"	"10"	"3"	110	"Training"	7	14	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"nama:na"	"94-J-0-2"	"94"	"J"	"0"	"2"	111	"Training"	7	15	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"pa:kaka"	"100-C-30-3"	"100"	"C"	"30"	"3"	112	"Training"	7	16	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"nama:na"	"100-J-10-3"	"100"	"J"	"10"	"3"	113	"Training"	8	1	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"pa:kaka"	"144-C-30-3"	"144"	"C"	"30"	"3"	114	"Training"	8	2	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"7-J-10-4"	"7"	"J"	"10"	"4"	115	"Training"	8	3	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"nama:na"	"94-J-0-2"	"94"	"J"	"0"	"2"	116	"Training"	8	4	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"nama:na"	"57-J-0-1"	"57"	"J"	"0"	"1"	117	"Training"	8	5	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"74-C-20-4"	"74"	"C"	"20"	"4"	118	"Training"	8	6	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"pa:kaka"	"84-C-20-2"	"84"	"C"	"20"	"2"	119	"Training"	8	7	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"86-J-0-1"	"86"	"J"	"0"	"1"	120	"Training"	8	8	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"pa:kaka"	"86-C-30-1"	"86"	"C"	"30"	"1"	121	"Training"	8	9	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"nama:na"	"74-J-10-4"	"74"	"J"	"10"	"4"	122	"Training"	8	10	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"pa:kaka"	"94-C-20-2"	"94"	"C"	"20"	"2"	123	"Training"	8	11	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"pa:kaka"	"100-C-30-3"	"100"	"C"	"30"	"3"	124	"Training"	8	12	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
