"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-1"	"fashava"	"19-C-20-4"	"19"	"C"	"20"	"4"	75	"Training"	5	11	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"za:saha"	"84-J-0-2"	"84"	"J"	"0"	"2"	76	"Training"	5	12	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"za:saha"	"93-J-0-1"	"93"	"J"	"0"	"1"	77	"Training"	5	13	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"za:saha"	"71-J-0-1"	"71"	"J"	"0"	"1"	78	"Training"	5	14	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"fashava"	"71-C-30-1"	"71"	"C"	"30"	"1"	79	"Training"	5	15	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"fashava"	"85-C-20-2"	"85"	"C"	"20"	"2"	80	"Training"	5	16	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"fashava"	"85-C-20-2"	"85"	"C"	"20"	"2"	81	"Training"	6	1	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"za:saha"	"93-J-0-1"	"93"	"J"	"0"	"1"	82	"Training"	6	2	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	83	"Training"	6	3	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"fashava"	"84-C-20-2"	"84"	"C"	"20"	"2"	84	"Training"	6	4	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"za:saha"	"144-J-10-3"	"144"	"J"	"10"	"3"	85	"Training"	6	5	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"za:saha"	"85-J-0-2"	"85"	"J"	"0"	"2"	86	"Training"	6	6	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"fashava"	"111-C-30-3"	"111"	"C"	"30"	"3"	87	"Training"	6	7	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"fashava"	"7-C-20-4"	"7"	"C"	"20"	"4"	88	"Training"	6	8	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"za:saha"	"84-J-0-2"	"84"	"J"	"0"	"2"	89	"Training"	6	9	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
