"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-3"	"fa:fa:va"	"71-C-30-1"	"71"	"C"	"30"	"1"	19	"Training"	2	3	"8"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"za:ha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	20	"Training"	2	4	"8"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"fafa:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	21	"Training"	2	5	"8"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"sa:sa:ha"	"111-C-30-3"	"111"	"C"	"30"	"3"	22	"Training"	2	6	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	23	"Training"	2	7	"8"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"sa:saza"	"144-J-10-3"	"144"	"J"	"10"	"3"	24	"Training"	2	8	"8"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"vafa:sha"	"27-J-0-1"	"27"	"J"	"0"	"1"	25	"Training"	2	9	"8"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"za:ha:za"	"19-J-10-4"	"19"	"J"	"10"	"4"	26	"Training"	2	10	"8"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"fa:sha:va"	"27-C-30-1"	"27"	"C"	"30"	"1"	27	"Training"	2	11	"8"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"zasa:za"	"19-C-20-4"	"19"	"C"	"20"	"4"	28	"Training"	2	12	"8"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"fa:fa:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	29	"Training"	2	13	"8"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"zasaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	30	"Training"	2	14	"8"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"zasaha"	"74-J-10-4"	"74"	"J"	"10"	"4"	31	"Training"	2	15	"8"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"va:fa:va"	"94-C-20-2"	"94"	"C"	"20"	"2"	32	"Training"	2	16	"8"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"za:ha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	33	"Training"	3	1	"8"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"fa:fa:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	34	"Training"	3	2	"8"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"vafa:sha"	"27-J-0-1"	"27"	"J"	"0"	"1"	35	"Training"	3	3	"8"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"fafava"	"85-C-20-2"	"85"	"C"	"20"	"2"	36	"Training"	3	4	"8"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"fasha:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	37	"Training"	3	5	"8"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"va:fa:va"	"94-C-20-2"	"94"	"C"	"20"	"2"	38	"Training"	3	6	"8"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"zasaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	39	"Training"	3	7	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
